Id,IndicatorCode,SpatialDimType,SpatialDim,TimeDimType,ParentLocationCode,ParentLocation,Dim1Type,Dim1,TimeDim,Dim2Type,Dim2,Dim3Type,Dim3,DataSourceDimType,DataSourceDim,Value,NumericValue,Low,High,Comments,Date,TimeDimensionValue,TimeDimensionBegin,TimeDimensionEnd
2079140,MDG_0000000001,COUNTRY,YEM,YEAR,EMR,Eastern Mediterranean,SEX,SEX_MLE,1982,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,144.8 [134.6-156.0],144.847630275,134.631560824,156.033781101,,2025-04-15T15:49:27.583+02:00,1982,1982-01-01T00:00:00+01:00,1982-12-31T00:00:00+01:00
2079194,MDG_0000000001,COUNTRY,FJI,YEAR,WPR,Western Pacific,SEX,SEX_MLE,1997,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,18.4 [16.8-20.1],18.361427125,16.779432878,20.05235646,,2025-04-15T15:49:27.583+02:00,1997,1997-01-01T00:00:00+01:00,1997-12-31T00:00:00+01:00
2079294,MDG_0000000001,COUNTRY,BOL,YEAR,AMR,Americas,SEX,SEX_FMLE,1960,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,168.6 [144.0-197.6],168.596840767,143.959602789,197.6236901,,2025-04-15T15:49:27.583+02:00,1960,1960-01-01T00:00:00+01:00,1960-12-31T00:00:00+01:00
2079635,MDG_0000000001,COUNTRY,TUV,YEAR,WPR,Western Pacific,SEX,SEX_FMLE,1974,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,61.0 [51.0-73.2],60.960554985,50.993980737,73.21431557,,2025-04-15T15:49:27.583+02:00,1974,1974-01-01T00:00:00+01:00,1974-12-31T00:00:00+01:00
2079670,MDG_0000000001,COUNTRY,ITA,YEAR,EUR,Europe,SEX,SEX_BTSX,2005,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,3.8 [3.7-3.9],3.793131044,3.717333224,3.865408492,,2025-04-15T15:49:27.583+02:00,2005,2005-01-01T00:00:00+01:00,2005-12-31T00:00:00+01:00
2079692,MDG_0000000001,COUNTRY,ZMB,YEAR,AFR,Africa,SEX,SEX_FMLE,1962,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,90.7 [80.4-101.9],90.668703336,80.355157808,101.947232683,,2025-04-15T15:49:27.583+02:00,1962,1962-01-01T00:00:00+01:00,1962-12-31T00:00:00+01:00
2079861,MDG_0000000001,COUNTRY,CUB,YEAR,AMR,Americas,SEX,SEX_MLE,2003,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,6.7 [6.0-7.6],6.722423956,5.981049251,7.591842277,,2025-04-15T15:49:27.583+02:00,2003,2003-01-01T00:00:00+01:00,2003-12-31T00:00:00+01:00
2080245,MDG_0000000001,COUNTRY,COM,YEAR,AFR,Africa,SEX,SEX_FMLE,1983,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,109.9 [97.0-125.0],109.931189736,97.003550676,124.978484649,,2025-04-15T15:49:27.583+02:00,1983,1983-01-01T00:00:00+01:00,1983-12-31T00:00:00+01:00
2080345,MDG_0000000001,COUNTRY,COG,YEAR,AFR,Africa,SEX,SEX_FMLE,1951,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,109.8 [93.1-128.8],109.795820179,93.134190566,128.755237594,,2025-04-15T15:49:27.583+02:00,1951,1951-01-01T00:00:00+01:00,1951-12-31T00:00:00+01:00
2081688,MDG_0000000001,COUNTRY,BRA,YEAR,AMR,Americas,SEX,SEX_FMLE,2018,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,11.6 [10.7-12.5],11.592119888,10.665256642,12.543561239,,2025-04-15T15:49:27.583+02:00,2018,2018-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
2082114,MDG_0000000001,COUNTRY,BHS,YEAR,AMR,Americas,SEX,SEX_BTSX,2022,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,11.6 [9.6-13.9],11.565565437,9.63778738,13.887650207,,2025-04-15T15:49:27.583+02:00,2022,2022-01-01T00:00:00+01:00,2022-12-31T00:00:00+01:00
2082360,MDG_0000000001,COUNTRY,BRA,YEAR,AMR,Americas,SEX,SEX_BTSX,1955,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,142.3 [127.6-159.0],142.276597876,127.645207723,158.970799844,,2025-04-15T15:49:27.583+02:00,1955,1955-01-01T00:00:00+01:00,1955-12-31T00:00:00+01:00
2082417,MDG_0000000001,COUNTRY,LSO,YEAR,AFR,Africa,SEX,SEX_FMLE,1973,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,125.4 [113.1-138.8],125.434644443,113.136840179,138.772764359,,2025-04-15T15:49:27.583+02:00,1973,1973-01-01T00:00:00+01:00,1973-12-31T00:00:00+01:00
2082787,MDG_0000000001,COUNTRY,VNM,YEAR,WPR,Western Pacific,SEX,SEX_FMLE,1996,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,22.7 [20.1-25.5],22.739773136,20.072440403,25.471676667,,2025-04-15T15:49:27.583+02:00,1996,1996-01-01T00:00:00+01:00,1996-12-31T00:00:00+01:00
2082917,MDG_0000000001,COUNTRY,SEN,YEAR,AFR,Africa,SEX,SEX_FMLE,2015,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,32.4 [29.8-35.2],32.382042057,29.752578528,35.168863846,,2025-04-15T15:49:27.583+02:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
2082968,MDG_0000000001,COUNTRY,PAN,YEAR,AMR,Americas,SEX,SEX_FMLE,2010,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,13.3 [11.8-14.9],13.259041911,11.75779403,14.889241646,,2025-04-15T15:49:27.583+02:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
2083569,MDG_0000000001,COUNTRY,ROU,YEAR,EUR,Europe,SEX,SEX_FMLE,1955,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,77.1 [61.0-98.2],77.108863163,61.04007403,98.197384191,,2025-04-15T15:49:27.583+02:00,1955,1955-01-01T00:00:00+01:00,1955-12-31T00:00:00+01:00
2083911,MDG_0000000001,COUNTRY,PAN,YEAR,AMR,Americas,SEX,SEX_FMLE,2007,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,14.5 [12.4-16.7],14.459727585,12.438466295,16.747891639,,2025-04-15T15:49:27.583+02:00,2007,2007-01-01T00:00:00+01:00,2007-12-31T00:00:00+01:00
2084216,MDG_0000000001,COUNTRY,JPN,YEAR,WPR,Western Pacific,SEX,SEX_BTSX,2014,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,2.1 [2.0-2.1],2.080869295,2.043203565,2.119883176,,2025-04-15T15:49:27.583+02:00,2014,2014-01-01T00:00:00+01:00,2014-12-31T00:00:00+01:00
2084293,MDG_0000000001,COUNTRY,BRA,YEAR,AMR,Americas,SEX,SEX_BTSX,2005,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,21.0 [19.6-22.4],20.979640931,19.626135583,22.376699104,,2025-04-15T15:49:27.583+02:00,2005,2005-01-01T00:00:00+01:00,2005-12-31T00:00:00+01:00
2084362,MDG_0000000001,COUNTRY,GAB,YEAR,AFR,Africa,SEX,SEX_MLE,1976,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,87.3 [73.6-105.1],87.28587255,73.609308616,105.111400373,,2025-04-15T15:49:27.583+02:00,1976,1976-01-01T00:00:00+01:00,1976-12-31T00:00:00+01:00
2084687,MDG_0000000001,COUNTRY,LBY,YEAR,EMR,Eastern Mediterranean,SEX,SEX_FMLE,1987,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,33.4 [28.0-39.8],33.436065953,28.043139244,39.789665688,,2025-04-15T15:49:27.583+02:00,1987,1987-01-01T00:00:00+01:00,1987-12-31T00:00:00+01:00
2084720,MDG_0000000001,COUNTRY,KOR,YEAR,WPR,Western Pacific,SEX,SEX_FMLE,2011,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,2.9 [2.8-3.0],2.914029853,2.837538432,2.992698522,,2025-04-15T15:49:27.583+02:00,2011,2011-01-01T00:00:00+01:00,2011-12-31T00:00:00+01:00
2084726,MDG_0000000001,COUNTRY,DMA,YEAR,AMR,Americas,SEX,SEX_MLE,1965,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,57.3 [54.0-60.7],57.330693331,53.962557461,60.680820084,,2025-04-15T15:49:27.583+02:00,1965,1965-01-01T00:00:00+01:00,1965-12-31T00:00:00+01:00
2085290,MDG_0000000001,COUNTRY,IDN,YEAR,WPR,Western Pacific,SEX,SEX_BTSX,1962,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,137.8 [128.5-147.8],137.771337014,128.456063621,147.784814561,,2025-04-15T15:49:27.583+02:00,1962,1962-01-01T00:00:00+01:00,1962-12-31T00:00:00+01:00
2085449,MDG_0000000001,COUNTRY,COD,YEAR,AFR,Africa,SEX,SEX_FMLE,1980,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,106.5 [91.2-123.7],106.450529405,91.236809385,123.718662897,,2025-04-15T15:49:27.583+02:00,1980,1980-01-01T00:00:00+01:00,1980-12-31T00:00:00+01:00
2085488,MDG_0000000001,COUNTRY,LVA,YEAR,EUR,Europe,SEX,SEX_BTSX,1993,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,15.7 [15.1-16.3],15.710916385,15.141539862,16.331209212,,2025-04-15T15:49:27.583+02:00,1993,1993-01-01T00:00:00+01:00,1993-12-31T00:00:00+01:00
2085702,MDG_0000000001,COUNTRY,AGO,YEAR,AFR,Africa,SEX,SEX_BTSX,1995,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,123.2 [109.5-138.7],123.153983535,109.475099798,138.697870233,,2025-04-15T15:49:27.583+02:00,1995,1995-01-01T00:00:00+01:00,1995-12-31T00:00:00+01:00
2085901,MDG_0000000001,COUNTRY,DEU,YEAR,EUR,Europe,SEX,SEX_MLE,2020,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,3.3 [3.3-3.4],3.333830498,3.255117447,3.409306471,,2025-04-15T15:49:27.583+02:00,2020,2020-01-01T00:00:00+01:00,2020-12-31T00:00:00+01:00
2086129,MDG_0000000001,COUNTRY,PAK,YEAR,EMR,Eastern Mediterranean,SEX,SEX_FMLE,1966,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,136.4 [125.1-148.7],136.352506365,125.080215182,148.68311697,,2025-04-15T15:49:27.583+02:00,1966,1966-01-01T00:00:00+01:00,1966-12-31T00:00:00+01:00
2086605,MDG_0000000001,COUNTRY,MRT,YEAR,AFR,Africa,SEX,SEX_FMLE,2002,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,55.0 [49.9-60.6],54.975031663,49.906363126,60.648328455,,2025-04-15T15:49:27.583+02:00,2002,2002-01-01T00:00:00+01:00,2002-12-31T00:00:00+01:00
2086621,MDG_0000000001,COUNTRY,KAZ,YEAR,EUR,Europe,SEX,SEX_MLE,1998,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,46.3 [42.1-51.1],46.297086924,42.088741284,51.066776734,,2025-04-15T15:49:27.583+02:00,1998,1998-01-01T00:00:00+01:00,1998-12-31T00:00:00+01:00
2086633,MDG_0000000001,COUNTRY,EST,YEAR,EUR,Europe,SEX,SEX_MLE,2017,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,2.4 [2.2-2.6],2.377111432,2.16368408,2.60310127,,2025-04-15T15:49:27.583+02:00,2017,2017-01-01T00:00:00+01:00,2017-12-31T00:00:00+01:00
2087050,MDG_0000000001,COUNTRY,TTO,YEAR,AMR,Americas,SEX,SEX_FMLE,2015,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,18.4 [13.8-24.7],18.408968407,13.823732005,24.718507385,,2025-04-15T15:49:27.583+02:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
2087100,MDG_0000000001,COUNTRY,FJI,YEAR,WPR,Western Pacific,SEX,SEX_BTSX,1988,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,23.2 [20.0-26.9],23.154517521,19.980679765,26.881130292,,2025-04-15T15:49:27.583+02:00,1988,1988-01-01T00:00:00+01:00,1988-12-31T00:00:00+01:00
2087171,MDG_0000000001,UNICEFREGION,UNICEFREGIONEAP,YEAR,,,SEX,SEX_MLE,2009,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,19.6 [18.9-20.4],19.613003005,18.889403993,20.403732751,,2025-04-15T15:49:27.583+02:00,2009,2009-01-01T00:00:00+01:00,2009-12-31T00:00:00+01:00
2087250,MDG_0000000001,COUNTRY,PAN,YEAR,AMR,Americas,SEX,SEX_MLE,2013,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,15.1 [14.1-16.1],15.085245685,14.074107663,16.129747928,,2025-04-15T15:49:27.583+02:00,2013,2013-01-01T00:00:00+01:00,2013-12-31T00:00:00+01:00
2087404,MDG_0000000001,COUNTRY,VUT,YEAR,WPR,Western Pacific,SEX,SEX_BTSX,1974,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,68.5 [55.0-86.9],68.472153765,54.986870142,86.89664607,,2025-04-15T15:49:27.583+02:00,1974,1974-01-01T00:00:00+01:00,1974-12-31T00:00:00+01:00
2087457,MDG_0000000001,COUNTRY,CIV,YEAR,AFR,Africa,SEX,SEX_BTSX,1991,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,100.5 [93.7-107.9],100.475590445,93.729968602,107.942384955,,2025-04-15T15:49:27.583+02:00,1991,1991-01-01T00:00:00+01:00,1991-12-31T00:00:00+01:00
2088565,MDG_0000000001,COUNTRY,CHL,YEAR,AMR,Americas,SEX,SEX_MLE,2016,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,7.2 [7.0-7.4],7.222676861,7.032439915,7.423012749,,2025-04-15T15:49:27.583+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
2088738,MDG_0000000001,COUNTRY,SDN,YEAR,EMR,Eastern Mediterranean,SEX,SEX_BTSX,1956,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,93.2 [82.6-104.1],93.164575911,82.626185567,104.124766683,,2025-04-15T15:49:27.583+02:00,1956,1956-01-01T00:00:00+01:00,1956-12-31T00:00:00+01:00
2088836,MDG_0000000001,COUNTRY,AZE,YEAR,EUR,Europe,SEX,SEX_FMLE,2007,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,33.6 [28.2-39.6],33.551047345,28.236138949,39.61182729,,2025-04-15T15:49:27.583+02:00,2007,2007-01-01T00:00:00+01:00,2007-12-31T00:00:00+01:00
2088932,MDG_0000000001,COUNTRY,BHS,YEAR,AMR,Americas,SEX,SEX_MLE,1975,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,28.1 [26.4-30.0],28.127023775,26.412248198,29.985524567,,2025-04-15T15:49:27.583+02:00,1975,1975-01-01T00:00:00+01:00,1975-12-31T00:00:00+01:00
2088989,MDG_0000000001,COUNTRY,URY,YEAR,AMR,Americas,SEX,SEX_BTSX,1992,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,20.1 [19.7-20.5],20.061640032,19.657783699,20.464984172,,2025-04-15T15:49:27.583+02:00,1992,1992-01-01T00:00:00+01:00,1992-12-31T00:00:00+01:00
2089029,MDG_0000000001,MGHEREG,UNICEF_EAPRO,YEAR,,,SEX,SEX_BTSX,2004,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,26.4 [25.6-27.3],26.433504272,25.579338161,27.318453212,,2025-04-15T15:49:27.583+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00
2089284,MDG_0000000001,COUNTRY,DZA,YEAR,AFR,Africa,SEX,SEX_FMLE,2005,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,26.8 [25.2-28.5],26.7678776,25.153980018,28.516516446,,2025-04-15T15:49:27.583+02:00,2005,2005-01-01T00:00:00+01:00,2005-12-31T00:00:00+01:00
2089734,MDG_0000000001,COUNTRY,ESP,YEAR,EUR,Europe,SEX,SEX_FMLE,1979,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,11.8 [11.5-12.1],11.810282283,11.549149183,12.081071415,,2025-04-15T15:49:27.583+02:00,1979,1979-01-01T00:00:00+01:00,1979-12-31T00:00:00+01:00
2090013,MDG_0000000001,COUNTRY,ROU,YEAR,EUR,Europe,SEX,SEX_BTSX,1996,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,21.9 [21.4-22.5],21.920488087,21.39807089,22.450486733,,2025-04-15T15:49:27.583+02:00,1996,1996-01-01T00:00:00+01:00,1996-12-31T00:00:00+01:00
2090151,MDG_0000000001,COUNTRY,LTU,YEAR,EUR,Europe,SEX,SEX_FMLE,2009,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,5.0 [4.6-5.3],4.966752428,4.632958655,5.323028259,,2025-04-15T15:49:27.583+02:00,2009,2009-01-01T00:00:00+01:00,2009-12-31T00:00:00+01:00
2090218,MDG_0000000001,COUNTRY,STP,YEAR,AFR,Africa,SEX,SEX_MLE,2014,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,18.4 [13.4-25.3],18.421032915,13.367277449,25.340945624,,2025-04-15T15:49:27.583+02:00,2014,2014-01-01T00:00:00+01:00,2014-12-31T00:00:00+01:00
2090255,MDG_0000000001,COUNTRY,CIV,YEAR,AFR,Africa,SEX,SEX_MLE,1985,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,111.1 [102.6-120.3],111.109430157,102.580512902,120.321527406,,2025-04-15T15:49:27.583+02:00,1985,1985-01-01T00:00:00+01:00,1985-12-31T00:00:00+01:00
2090554,MDG_0000000001,COUNTRY,KIR,YEAR,WPR,Western Pacific,SEX,SEX_FMLE,2016,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,38.1 [28.5-50.4],38.064114162,28.504072792,50.441588369,,2025-04-15T15:49:27.583+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
2091135,MDG_0000000001,COUNTRY,SWZ,YEAR,AFR,Africa,SEX,SEX_MLE,2023,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,47.9 [32.3-72.8],47.862088473,32.265253323,72.836646745,,2025-04-15T15:49:27.583+02:00,2023,2023-01-01T00:00:00+01:00,2023-12-31T00:00:00+01:00
2091144,MDG_0000000001,COUNTRY,GUY,YEAR,AMR,Americas,SEX,SEX_BTSX,2005,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,37.2 [32.5-42.7],37.229053293,32.45924385,42.663477687,,2025-04-15T15:49:27.583+02:00,2005,2005-01-01T00:00:00+01:00,2005-12-31T00:00:00+01:00
2091273,MDG_0000000001,COUNTRY,SVK,YEAR,EUR,Europe,SEX,SEX_FMLE,2016,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,4.5 [4.3-4.7],4.536524339,4.331419928,4.744360705,,2025-04-15T15:49:27.583+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
2091966,MDG_0000000001,UNSDGREGION,UNSDG_EASTERNASIA,YEAR,,,SEX,SEX_MLE,2015,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,8.5 [7.9-9.0],8.450710818,7.893432532,9.046814848,,2025-04-15T15:49:27.583+02:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
2091968,MDG_0000000001,COUNTRY,DEU,YEAR,EUR,Europe,SEX,SEX_MLE,1973,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,22.5 [22.0-22.9],22.459814713,22.005486136,22.941352078,,2025-04-15T15:49:27.583+02:00,1973,1973-01-01T00:00:00+01:00,1973-12-31T00:00:00+01:00
2092043,MDG_0000000001,COUNTRY,CRI,YEAR,AMR,Americas,SEX,SEX_MLE,1977,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,31.5 [30.8-32.2],31.511904211,30.7970942,32.239827551,,2025-04-15T15:49:27.583+02:00,1977,1977-01-01T00:00:00+01:00,1977-12-31T00:00:00+01:00
2092365,MDG_0000000001,COUNTRY,GNQ,YEAR,AFR,Africa,SEX,SEX_BTSX,2022,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,50.9 [28.1-91.0],50.877811715,28.090851552,91.03312045,,2025-04-15T15:49:27.583+02:00,2022,2022-01-01T00:00:00+01:00,2022-12-31T00:00:00+01:00
2093184,MDG_0000000001,COUNTRY,MNE,YEAR,EUR,Europe,SEX,SEX_FMLE,2017,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,2.8 [2.5-3.1],2.812165911,2.517277888,3.135347556,,2025-04-15T15:49:27.583+02:00,2017,2017-01-01T00:00:00+01:00,2017-12-31T00:00:00+01:00
2093456,MDG_0000000001,COUNTRY,PRK,YEAR,SEAR,South-East Asia,SEX,SEX_BTSX,2016,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,16.5 [12.9-21.1],16.47576,12.902627733,21.094872533,The UN IGME estimates are not the official statistics of the Democratic People's Republic of Korea.,2025-04-15T15:49:27.583+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
2093662,MDG_0000000001,COUNTRY,BHR,YEAR,EMR,Eastern Mediterranean,SEX,SEX_BTSX,1968,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,79.8 [69.5-91.1],79.807734268,69.544413993,91.053278713,,2025-04-15T15:49:27.583+02:00,1968,1968-01-01T00:00:00+01:00,1968-12-31T00:00:00+01:00
2093668,MDG_0000000001,COUNTRY,HTI,YEAR,AMR,Americas,SEX,SEX_MLE,2003,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,70.9 [64.7-77.4],70.901319688,64.708114352,77.43280505,,2025-04-15T15:49:27.583+02:00,2003,2003-01-01T00:00:00+01:00,2003-12-31T00:00:00+01:00
2093685,MDG_0000000001,COUNTRY,BRN,YEAR,WPR,Western Pacific,SEX,SEX_BTSX,1980,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,16.7 [15.4-18.1],16.682110902,15.366000996,18.096774828,,2025-04-15T15:49:27.583+02:00,1980,1980-01-01T00:00:00+01:00,1980-12-31T00:00:00+01:00
2093731,MDG_0000000001,UNICEFREGION,UNICEFREGIONEAP,YEAR,,,SEX,SEX_MLE,2005,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,25.0 [24.1-25.9],24.988879771,24.091810136,25.942944937,,2025-04-15T15:49:27.583+02:00,2005,2005-01-01T00:00:00+01:00,2005-12-31T00:00:00+01:00
2093787,MDG_0000000001,COUNTRY,AUT,YEAR,EUR,Europe,SEX,SEX_FMLE,2000,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,4.1 [3.9-4.3],4.105186796,3.927400357,4.287220355,,2025-04-15T15:49:27.583+02:00,2000,2000-01-01T00:00:00+01:00,2000-12-31T00:00:00+01:00
2094331,MDG_0000000001,COUNTRY,PAN,YEAR,AMR,Americas,SEX,SEX_BTSX,1964,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,60.0 [53.4-66.4],59.987221005,53.422660803,66.424854349,,2025-04-15T15:49:27.583+02:00,1964,1964-01-01T00:00:00+01:00,1964-12-31T00:00:00+01:00
2094503,MDG_0000000001,COUNTRY,PRY,YEAR,AMR,Americas,SEX,SEX_BTSX,2003,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,27.0 [21.2-34.8],27.015888418,21.195014913,34.781939314,,2025-04-15T15:49:27.583+02:00,2003,2003-01-01T00:00:00+01:00,2003-12-31T00:00:00+01:00
2094715,MDG_0000000001,UNSDGREGION,UNSDG_CENTRALASIA,YEAR,,,SEX,SEX_BTSX,2015,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,19.0 [17.9-20.1],19.000270714,17.901641163,20.104927389,,2025-04-15T15:49:27.583+02:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
2095077,MDG_0000000001,COUNTRY,ARG,YEAR,AMR,Americas,SEX,SEX_BTSX,2013,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,10.9 [10.7-11.1],10.88527455,10.654584059,11.121871471,,2025-04-15T15:49:27.583+02:00,2013,2013-01-01T00:00:00+01:00,2013-12-31T00:00:00+01:00
2095513,MDG_0000000001,COUNTRY,COD,YEAR,AFR,Africa,SEX,SEX_BTSX,1974,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,122.6 [100.5-149.4],122.588848455,100.482275085,149.445723171,,2025-04-15T15:49:27.583+02:00,1974,1974-01-01T00:00:00+01:00,1974-12-31T00:00:00+01:00
2095788,MDG_0000000001,COUNTRY,SAU,YEAR,EMR,Eastern Mediterranean,SEX,SEX_FMLE,1987,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,48.5 [39.8-60.6],48.482386221,39.819839731,60.612157434,,2025-04-15T15:49:27.583+02:00,1987,1987-01-01T00:00:00+01:00,1987-12-31T00:00:00+01:00
2095806,MDG_0000000001,COUNTRY,NAM,YEAR,AFR,Africa,SEX,SEX_MLE,1976,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,70.4 [59.9-82.1],70.421487153,59.938935183,82.073333958,,2025-04-15T15:49:27.583+02:00,1976,1976-01-01T00:00:00+01:00,1976-12-31T00:00:00+01:00
2096038,MDG_0000000001,COUNTRY,ATG,YEAR,AMR,Americas,SEX,SEX_FMLE,2023,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,6.7 [4.8-9.2],6.673891865,4.816016097,9.200542673,,2025-04-15T15:49:27.583+02:00,2023,2023-01-01T00:00:00+01:00,2023-12-31T00:00:00+01:00
2096168,MDG_0000000001,COUNTRY,MWI,YEAR,AFR,Africa,SEX,SEX_BTSX,1989,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,136.0 [128.3-144.5],136.008895406,128.257150888,144.496298155,,2025-04-15T15:49:27.583+02:00,1989,1989-01-01T00:00:00+01:00,1989-12-31T00:00:00+01:00
2096304,MDG_0000000001,COUNTRY,NIU,YEAR,WPR,Western Pacific,SEX,SEX_FMLE,1999,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,25.4 [19.7-32.6],25.353369198,19.748395947,32.591620594,,2025-04-15T15:49:27.583+02:00,1999,1999-01-01T00:00:00+01:00,1999-12-31T00:00:00+01:00
2096364,MDG_0000000001,COUNTRY,DJI,YEAR,EMR,Eastern Mediterranean,SEX,SEX_FMLE,2002,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,72.1 [60.6-86.6],72.113725338,60.569676855,86.572738141,,2025-04-15T15:49:27.583+02:00,2002,2002-01-01T00:00:00+01:00,2002-12-31T00:00:00+01:00
2096379,MDG_0000000001,COUNTRY,BHR,YEAR,EMR,Eastern Mediterranean,SEX,SEX_BTSX,2019,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,6.5 [6.2-6.8],6.488408318,6.167670316,6.814879818,,2025-04-15T15:49:27.583+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
2096612,MDG_0000000001,UNSDGREGION,UNSDG_WESTERNASIA,YEAR,,,SEX,SEX_MLE,2018,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,21.0 [19.2-23.2],21.021710415,19.189547432,23.179638854,,2025-04-15T15:49:27.583+02:00,2018,2018-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
2096903,MDG_0000000001,COUNTRY,CIV,YEAR,AFR,Africa,SEX,SEX_FMLE,2007,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,66.0 [60.8-71.8],66.023827935,60.792958461,71.848790373,,2025-04-15T15:49:27.583+02:00,2007,2007-01-01T00:00:00+01:00,2007-12-31T00:00:00+01:00
