Id,IndicatorCode,SpatialDimType,SpatialDim,TimeDimType,ParentLocationCode,ParentLocation,Dim1Type,TimeDim,Dim1,Dim2Type,Dim2,Dim3Type,Dim3,DataSourceDimType,DataSourceDim,Value,NumericValue,Low,High,Comments,Date,TimeDimensionValue,TimeDimensionBegin,TimeDimensionEnd
6131265,MDG_0000000001,COUNTRY,AGO,YEAR,AFR,Africa,SEX,2018,SEX_FMLE,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,31.7 [25.2-39.7],31.70936241,25.225974946,39.695171257,,2026-08-04T15:40:44.863+02:00,2018,2018-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
6131624,MDG_0000000001,COUNTRY,FJI,YEAR,WPR,Western Pacific,SEX,1954,SEX_FMLE,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,76.4 [68.0-85.6],76.432815974,67.99439945,85.595615966,,2026-08-04T15:40:44.863+02:00,1954,1954-01-01T00:00:00+01:00,1954-12-31T00:00:00+01:00
6131641,MDG_0000000001,COUNTRY,IND,YEAR,SEAR,South-East Asia,SEX,2014,SEX_MLE,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,37.7 [35.8-39.7],37.700880233,35.754713138,39.661540096,The UN IGME estimates are not the official statistics of India. The Sample Registration System (SRS) of ORGI is the official data source of India for all mortality estimates.,2026-08-04T15:40:44.863+02:00,2014,2014-01-01T00:00:00+01:00,2014-12-31T00:00:00+01:00
6131916,MDG_0000000001,COUNTRY,MDV,YEAR,SEAR,South-East Asia,SEX,1990,SEX_FMLE,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,66.0 [59.5-73.4],66.029536411,59.497560424,73.38520111,,2026-08-04T15:40:44.863+02:00,1990,1990-01-01T00:00:00+01:00,1990-12-31T00:00:00+01:00
6132545,MDG_0000000001,COUNTRY,BHS,YEAR,AMR,Americas,SEX,1986,SEX_BTSX,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,23.0 [21.9-24.1],22.954769927,21.867471629,24.098660238,,2026-08-04T15:40:44.863+02:00,1986,1986-01-01T00:00:00+01:00,1986-12-31T00:00:00+01:00
6132741,MDG_0000000001,COUNTRY,LKA,YEAR,SEAR,South-East Asia,SEX,2012,SEX_BTSX,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,8.5 [8.4-8.7],8.540500918,8.380088944,8.704898249,,2026-08-04T15:40:44.863+02:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
6132777,MDG_0000000001,COUNTRY,SEN,YEAR,AFR,Africa,SEX,1950,SEX_MLE,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,174.7 [153.4-199.3],174.669918413,153.406497136,199.25535869,,2026-08-04T15:40:44.863+02:00,1950,1950-01-01T00:00:00+01:00,1950-12-31T00:00:00+01:00
6132795,MDG_0000000001,COUNTRY,COL,YEAR,AMR,Americas,SEX,1956,SEX_MLE,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,116.1 [101.2-133.5],116.130822409,101.197103376,133.474246488,,2026-08-04T15:40:44.863+02:00,1956,1956-01-01T00:00:00+01:00,1956-12-31T00:00:00+01:00
6132880,MDG_0000000001,COUNTRY,SVK,YEAR,EUR,Europe,SEX,2012,SEX_FMLE,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,4.9 [4.6-5.1],4.853666222,4.644006375,5.07854314,,2026-08-04T15:40:44.863+02:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
6133071,MDG_0000000001,COUNTRY,GUY,YEAR,AMR,Americas,SEX,1957,SEX_BTSX,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,81.9 [69.0-97.8],81.933931344,68.995603963,97.847069905,,2026-08-04T15:40:44.863+02:00,1957,1957-01-01T00:00:00+01:00,1957-12-31T00:00:00+01:00
6133700,MDG_0000000001,COUNTRY,BGR,YEAR,EUR,Europe,SEX,1961,SEX_FMLE,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,36.3 [34.1-38.7],36.279951671,34.101064874,38.700328254,,2026-08-04T15:40:44.863+02:00,1961,1961-01-01T00:00:00+01:00,1961-12-31T00:00:00+01:00
6133905,MDG_0000000001,COUNTRY,BWA,YEAR,AFR,Africa,SEX,2022,SEX_FMLE,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,30.4 [9.5-94.4],30.369689998,9.451557365,94.359842955,,2026-08-04T15:40:44.863+02:00,2022,2022-01-01T00:00:00+01:00,2022-12-31T00:00:00+01:00
6134570,MDG_0000000001,COUNTRY,GRD,YEAR,AMR,Americas,SEX,1955,SEX_BTSX,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,75.4 [71.0-79.9],75.420172968,70.992508924,79.868816498,,2026-08-04T15:40:44.863+02:00,1955,1955-01-01T00:00:00+01:00,1955-12-31T00:00:00+01:00
6134874,MDG_0000000001,COUNTRY,SAU,YEAR,EMR,Eastern Mediterranean,SEX,1998,SEX_FMLE,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,20.8 [18.2-23.7],20.794821853,18.192047365,23.682272175,,2026-08-04T15:40:44.863+02:00,1998,1998-01-01T00:00:00+01:00,1998-12-31T00:00:00+01:00
6134988,MDG_0000000001,COUNTRY,NIC,YEAR,AMR,Americas,SEX,2011,SEX_FMLE,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,16.8 [14.5-19.8],16.758169634,14.461267355,19.772067591,"The UN IGME estimates are not the official statistics of Nicaragua. The most recent national official estimates of neonatal, infant and under-five mortality rates available to the UN IGME come from the Ministerio de Salud (MINSA) for 2024.",2026-08-04T15:40:44.863+02:00,2011,2011-01-01T00:00:00+01:00,2011-12-31T00:00:00+01:00
6135098,MDG_0000000001,COUNTRY,USA,YEAR,AMR,Americas,SEX,1966,SEX_BTSX,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,22.7 [22.4-23.1],22.74097462,22.376322599,23.123292138,,2026-08-04T15:40:44.863+02:00,1966,1966-01-01T00:00:00+01:00,1966-12-31T00:00:00+01:00
6135287,MDG_0000000001,COUNTRY,SDN,YEAR,EMR,Eastern Mediterranean,SEX,1971,SEX_BTSX,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,91.1 [84.2-98.3],91.098204421,84.162515773,98.315638589,,2026-08-04T15:40:44.863+02:00,1971,1971-01-01T00:00:00+01:00,1971-12-31T00:00:00+01:00
6135320,MDG_0000000001,COUNTRY,ZWE,YEAR,AFR,Africa,SEX,1991,SEX_BTSX,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,53.5 [48.1-59.3],53.531399088,48.084459499,59.312983,,2026-08-04T15:40:44.863+02:00,1991,1991-01-01T00:00:00+01:00,1991-12-31T00:00:00+01:00
6135330,MDG_0000000001,COUNTRY,RUS,YEAR,EUR,Europe,SEX,1964,SEX_FMLE,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,24.4 [22.6-26.3],24.392399372,22.577491215,26.28867362,,2026-08-04T15:40:44.863+02:00,1964,1964-01-01T00:00:00+01:00,1964-12-31T00:00:00+01:00
6135486,MDG_0000000001,WORLDBANKINCOMEGROUP,WB_LI,YEAR,,,SEX,2012,SEX_BTSX,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,57.3 [55.0-60.6],57.311198939,55.040121529,60.554048669,,2026-08-04T15:40:44.863+02:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
6135932,MDG_0000000001,COUNTRY,SWE,YEAR,EUR,Europe,SEX,2023,SEX_MLE,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,2.2 [2.0-2.3],2.178168725,2.0490002,2.313948951,,2026-08-04T15:40:44.863+02:00,2023,2023-01-01T00:00:00+01:00,2023-12-31T00:00:00+01:00
6136022,MDG_0000000001,COUNTRY,KOR,YEAR,WPR,Western Pacific,SEX,1998,SEX_FMLE,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,6.1 [5.8-6.4],6.102468691,5.792044864,6.429584637,,2026-08-04T15:40:44.863+02:00,1998,1998-01-01T00:00:00+01:00,1998-12-31T00:00:00+01:00
6136298,MDG_0000000001,COUNTRY,MUS,YEAR,AFR,Africa,SEX,2008,SEX_FMLE,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,11.7 [10.9-12.5],11.672088395,10.940031863,12.455897772,,2026-08-04T15:40:44.863+02:00,2008,2008-01-01T00:00:00+01:00,2008-12-31T00:00:00+01:00
6136350,MDG_0000000001,MGHEREG,UNICEF_WCARO,YEAR,,,SEX,2014,SEX_FMLE,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,55.7 [53.5-58.3],55.723181843,53.495671305,58.254606522,,2026-08-04T15:40:44.863+02:00,2014,2014-01-01T00:00:00+01:00,2014-12-31T00:00:00+01:00
6136727,MDG_0000000001,COUNTRY,BLR,YEAR,EUR,Europe,SEX,1979,SEX_BTSX,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,17.1 [16.3-17.9],17.065463258,16.33569685,17.867939298,,2026-08-04T15:40:44.863+02:00,1979,1979-01-01T00:00:00+01:00,1979-12-31T00:00:00+01:00
6136941,MDG_0000000001,COUNTRY,WSM,YEAR,WPR,Western Pacific,SEX,1987,SEX_MLE,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,27.8 [24.0-32.3],27.845369277,23.982694772,32.291087494,,2026-08-04T15:40:44.863+02:00,1987,1987-01-01T00:00:00+01:00,1987-12-31T00:00:00+01:00
6137459,MDG_0000000001,COUNTRY,LSO,YEAR,AFR,Africa,SEX,2023,SEX_FMLE,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,52.0 [37.9-70.2],52.04510569,37.892508653,70.224044132,,2026-08-04T15:40:44.863+02:00,2023,2023-01-01T00:00:00+01:00,2023-12-31T00:00:00+01:00
6137808,MDG_0000000001,UNSDGREGION,UNSDG_WESTERNASIANORTHERNAFR,YEAR,,,SEX,2000,SEX_FMLE,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,37.7 [36.6-39.0],37.70882744,36.558864197,39.004313383,,2026-08-04T15:40:44.863+02:00,2000,2000-01-01T00:00:00+01:00,2000-12-31T00:00:00+01:00
6138239,MDG_0000000001,COUNTRY,BOL,YEAR,AMR,Americas,SEX,2000,SEX_FMLE,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,52.3 [48.6-56.3],52.266959861,48.572188311,56.342589906,,2026-08-04T15:40:44.863+02:00,2000,2000-01-01T00:00:00+01:00,2000-12-31T00:00:00+01:00
6138555,MDG_0000000001,COUNTRY,MSR,YEAR,AMR,Americas,SEX,2010,SEX_BTSX,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,9.4 [4.6-18.8],9.413405046,4.636535531,18.839133081,,2026-08-04T15:40:44.863+02:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
6138648,MDG_0000000001,COUNTRY,ARE,YEAR,EMR,Eastern Mediterranean,SEX,1994,SEX_BTSX,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,9.8 [9.3-10.4],9.836130213,9.286203815,10.409742864,,2026-08-04T15:40:44.863+02:00,1994,1994-01-01T00:00:00+01:00,1994-12-31T00:00:00+01:00
6138749,MDG_0000000001,COUNTRY,TUN,YEAR,EMR,Eastern Mediterranean,SEX,1999,SEX_BTSX,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,25.3 [22.1-28.7],25.255096487,22.100489967,28.729407393,,2026-08-04T15:40:44.863+02:00,1999,1999-01-01T00:00:00+01:00,1999-12-31T00:00:00+01:00
6138802,MDG_0000000001,COUNTRY,GBR,YEAR,EUR,Europe,SEX,1991,SEX_FMLE,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,6.4 [6.2-6.5],6.392245148,6.246521073,6.538542054,,2026-08-04T15:40:44.863+02:00,1991,1991-01-01T00:00:00+01:00,1991-12-31T00:00:00+01:00
6138919,MDG_0000000001,COUNTRY,MAR,YEAR,EMR,Eastern Mediterranean,SEX,1992,SEX_BTSX,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,61.1 [56.4-65.9],61.057910632,56.437041182,65.921878022,,2026-08-04T15:40:44.863+02:00,1992,1992-01-01T00:00:00+01:00,1992-12-31T00:00:00+01:00
6139089,MDG_0000000001,COUNTRY,HRV,YEAR,EUR,Europe,SEX,1989,SEX_BTSX,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,12.0 [11.7-12.3],11.983269887,11.654729405,12.298251293,,2026-08-04T15:40:44.863+02:00,1989,1989-01-01T00:00:00+01:00,1989-12-31T00:00:00+01:00
6139347,MDG_0000000001,COUNTRY,CUB,YEAR,AMR,Americas,SEX,1964,SEX_FMLE,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,33.1 [30.2-36.6],33.05967726,30.202466088,36.603895706,,2026-08-04T15:40:44.863+02:00,1964,1964-01-01T00:00:00+01:00,1964-12-31T00:00:00+01:00
6139437,MDG_0000000001,UNSDGREGION,UNSDG_EASTERNASIA,YEAR,,,SEX,2022,SEX_BTSX,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,4.8 [4.5-5.1],4.82816438,4.527835198,5.14092122,,2026-08-04T15:40:44.863+02:00,2022,2022-01-01T00:00:00+01:00,2022-12-31T00:00:00+01:00
6139638,MDG_0000000001,UNSDGREGION,UNSDG_CENTRALASIA,YEAR,,,SEX,2003,SEX_FMLE,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,36.4 [33.7-39.7],36.427471773,33.650998581,39.745028466,,2026-08-04T15:40:44.863+02:00,2003,2003-01-01T00:00:00+01:00,2003-12-31T00:00:00+01:00
6140140,MDG_0000000001,COUNTRY,SSD,YEAR,AFR,Africa,SEX,2012,SEX_BTSX,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,73.2 [46.0-108.8],73.240577323,45.968311503,108.7591905,,2026-08-04T15:40:44.863+02:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
6140213,MDG_0000000001,COUNTRY,CAF,YEAR,AFR,Africa,SEX,2009,SEX_FMLE,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,231.3 [203.3-262.7],231.302952555,203.268282329,262.660330483,,2026-08-04T15:40:44.863+02:00,2009,2009-01-01T00:00:00+01:00,2009-12-31T00:00:00+01:00
6140348,MDG_0000000001,COUNTRY,VCT,YEAR,AMR,Americas,SEX,1974,SEX_MLE,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,61.8 [58.8-64.9],61.810567616,58.791292211,64.865457781,,2026-08-04T15:40:44.863+02:00,1974,1974-01-01T00:00:00+01:00,1974-12-31T00:00:00+01:00
6140542,MDG_0000000001,COUNTRY,MYS,YEAR,WPR,Western Pacific,SEX,1986,SEX_BTSX,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,15.2 [14.5-16.1],15.238258232,14.500924949,16.07579882,,2026-08-04T15:40:44.863+02:00,1986,1986-01-01T00:00:00+01:00,1986-12-31T00:00:00+01:00
6140679,MDG_0000000001,COUNTRY,DZA,YEAR,AFR,Africa,SEX,2023,SEX_FMLE,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,17.9 [16.0-19.9],17.903347879,16.024865016,19.94723901,,2026-08-04T15:40:44.863+02:00,2023,2023-01-01T00:00:00+01:00,2023-12-31T00:00:00+01:00
6140847,MDG_0000000001,COUNTRY,GHA,YEAR,AFR,Africa,SEX,2023,SEX_FMLE,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,24.9 [19.7-31.6],24.946391494,19.732359377,31.648050429,,2026-08-04T15:40:44.863+02:00,2023,2023-01-01T00:00:00+01:00,2023-12-31T00:00:00+01:00
6141420,MDG_0000000001,COUNTRY,GBR,YEAR,EUR,Europe,SEX,2008,SEX_BTSX,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,4.8 [4.7-4.9],4.765689402,4.677187857,4.860693929,,2026-08-04T15:40:44.863+02:00,2008,2008-01-01T00:00:00+01:00,2008-12-31T00:00:00+01:00
6141741,MDG_0000000001,UNICEFREGION,UNICEFREGIONEECA,YEAR,,,SEX,2008,SEX_MLE,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,18.9 [18.2-19.9],18.921745365,18.150341443,19.862324769,,2026-08-04T15:40:44.863+02:00,2008,2008-01-01T00:00:00+01:00,2008-12-31T00:00:00+01:00
6141940,MDG_0000000001,MGHEREG,UNICEF_LACRO,YEAR,,,SEX,2002,SEX_FMLE,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,21.9 [21.2-22.6],21.850272451,21.207323864,22.598908079,,2026-08-04T15:40:44.863+02:00,2002,2002-01-01T00:00:00+01:00,2002-12-31T00:00:00+01:00
6142037,MDG_0000000001,COUNTRY,IDN,YEAR,WPR,Western Pacific,SEX,1967,SEX_FMLE,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,108.0 [100.7-115.9],108.016856237,100.68805648,115.883590821,,2026-08-04T15:40:44.863+02:00,1967,1967-01-01T00:00:00+01:00,1967-12-31T00:00:00+01:00
6142104,MDG_0000000001,COUNTRY,SDN,YEAR,EMR,Eastern Mediterranean,SEX,1978,SEX_BTSX,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,90.4 [83.8-97.5],90.355365278,83.788666761,97.459170882,,2026-08-04T15:40:44.863+02:00,1978,1978-01-01T00:00:00+01:00,1978-12-31T00:00:00+01:00
6142271,MDG_0000000001,COUNTRY,PRT,YEAR,EUR,Europe,SEX,1960,SEX_MLE,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,90.5 [88.5-92.6],90.512532186,88.493555688,92.639119524,,2026-08-04T15:40:44.863+02:00,1960,1960-01-01T00:00:00+01:00,1960-12-31T00:00:00+01:00
6142412,MDG_0000000001,MGHEREG,UNICEF_ECARO,YEAR,,,SEX,2006,SEX_MLE,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,25.0 [23.8-26.5],25.009952789,23.822834224,26.48480674,,2026-08-04T15:40:44.863+02:00,2006,2006-01-01T00:00:00+01:00,2006-12-31T00:00:00+01:00
6142425,MDG_0000000001,COUNTRY,JOR,YEAR,EMR,Eastern Mediterranean,SEX,2001,SEX_BTSX,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,22.1 [20.4-24.1],22.143440689,20.425891324,24.054085963,,2026-08-04T15:40:44.863+02:00,2001,2001-01-01T00:00:00+01:00,2001-12-31T00:00:00+01:00
6142468,MDG_0000000001,COUNTRY,CUB,YEAR,AMR,Americas,SEX,2016,SEX_MLE,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,5.5 [4.8-6.1],5.453311659,4.786546947,6.137949119,,2026-08-04T15:40:44.863+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
6142819,MDG_0000000001,UNSDGREGION,UNSDG_WESTERNASIA,YEAR,,,SEX,1991,SEX_MLE,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,56.9 [54.8-59.1],56.858450245,54.78167109,59.148498286,,2026-08-04T15:40:44.863+02:00,1991,1991-01-01T00:00:00+01:00,1991-12-31T00:00:00+01:00
6143004,MDG_0000000001,COUNTRY,LAO,YEAR,WPR,Western Pacific,SEX,2022,SEX_MLE,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,33.0 [25.2-42.6],33.007793327,25.198461453,42.568229939,,2026-08-04T15:40:44.863+02:00,2022,2022-01-01T00:00:00+01:00,2022-12-31T00:00:00+01:00
6143170,MDG_0000000001,COUNTRY,SWZ,YEAR,AFR,Africa,SEX,1985,SEX_FMLE,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,62.5 [54.1-72.7],62.532787665,54.083087458,72.675253926,,2026-08-04T15:40:44.863+02:00,1985,1985-01-01T00:00:00+01:00,1985-12-31T00:00:00+01:00
6144317,MDG_0000000001,COUNTRY,SYC,YEAR,AFR,Africa,SEX,2021,SEX_FMLE,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,12.5 [10.2-15.4],12.489769048,10.18648236,15.417588555,,2026-08-04T15:40:44.863+02:00,2021,2021-01-01T00:00:00+01:00,2021-12-31T00:00:00+01:00
6144318,MDG_0000000001,COUNTRY,AUS,YEAR,WPR,Western Pacific,SEX,1997,SEX_FMLE,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,4.8 [4.7-5.0],4.831188135,4.70088476,4.960597847,,2026-08-04T15:40:44.863+02:00,1997,1997-01-01T00:00:00+01:00,1997-12-31T00:00:00+01:00
6144386,MDG_0000000001,COUNTRY,CHN,YEAR,WPR,Western Pacific,SEX,2015,SEX_BTSX,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,8.2 [7.7-8.7],8.209425158,7.733704965,8.709751794,,2026-08-04T15:40:44.863+02:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
6144397,MDG_0000000001,COUNTRY,BRA,YEAR,AMR,Americas,SEX,1988,SEX_FMLE,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,50.1 [45.8-54.6],50.104771121,45.844411784,54.596334138,,2026-08-04T15:40:44.863+02:00,1988,1988-01-01T00:00:00+01:00,1988-12-31T00:00:00+01:00
6144710,MDG_0000000001,COUNTRY,MNE,YEAR,EUR,Europe,SEX,2006,SEX_FMLE,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,8.0 [7.4-8.6],8.007151742,7.426478623,8.638805154,,2026-08-04T15:40:44.863+02:00,2006,2006-01-01T00:00:00+01:00,2006-12-31T00:00:00+01:00
6144817,MDG_0000000001,COUNTRY,KWT,YEAR,EMR,Eastern Mediterranean,SEX,2010,SEX_FMLE,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,8.4 [8.1-8.7],8.368642065,8.066794915,8.679747657,,2026-08-04T15:40:44.863+02:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
6144913,MDG_0000000001,COUNTRY,PNG,YEAR,WPR,Western Pacific,SEX,2022,SEX_FMLE,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,30.2 [19.7-46.0],30.196977526,19.6847889,45.960441394,,2026-08-04T15:40:44.863+02:00,2022,2022-01-01T00:00:00+01:00,2022-12-31T00:00:00+01:00
6145020,MDG_0000000001,COUNTRY,MWI,YEAR,AFR,Africa,SEX,2013,SEX_MLE,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,47.4 [43.1-52.1],47.382741176,43.076402865,52.141625905,,2026-08-04T15:40:44.863+02:00,2013,2013-01-01T00:00:00+01:00,2013-12-31T00:00:00+01:00
6145094,MDG_0000000001,MGHEREG,UNICEF_WCARO,YEAR,,,SEX,2005,SEX_FMLE,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,69.7 [67.5-72.0],69.659440833,67.540985552,71.970300421,,2026-08-04T15:40:44.863+02:00,2005,2005-01-01T00:00:00+01:00,2005-12-31T00:00:00+01:00
6145173,MDG_0000000001,COUNTRY,JOR,YEAR,EMR,Eastern Mediterranean,SEX,2017,SEX_BTSX,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,14.3 [11.8-17.6],14.326412292,11.838815647,17.631074649,,2026-08-04T15:40:44.863+02:00,2017,2017-01-01T00:00:00+01:00,2017-12-31T00:00:00+01:00
6145372,MDG_0000000001,COUNTRY,PHL,YEAR,WPR,Western Pacific,SEX,2020,SEX_FMLE,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,20.1 [16.3-25.0],20.10778823,16.317239697,25.034487706,,2026-08-04T15:40:44.863+02:00,2020,2020-01-01T00:00:00+01:00,2020-12-31T00:00:00+01:00
6145702,MDG_0000000001,WORLDBANKINCOMEGROUP,WB_HI,YEAR,,,SEX,2021,SEX_FMLE,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,3.9 [3.8-4.0],3.878990837,3.820150148,3.960942488,,2026-08-04T15:40:44.863+02:00,2021,2021-01-01T00:00:00+01:00,2021-12-31T00:00:00+01:00
6146150,MDG_0000000001,COUNTRY,TKM,YEAR,EUR,Europe,SEX,2006,SEX_BTSX,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,40.9 [32.3-51.2],40.852639984,32.280233438,51.197354535,,2026-08-04T15:40:44.863+02:00,2006,2006-01-01T00:00:00+01:00,2006-12-31T00:00:00+01:00
6146766,MDG_0000000001,COUNTRY,BRA,YEAR,AMR,Americas,SEX,1954,SEX_FMLE,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,132.8 [117.0-151.4],132.790252645,117.031226744,151.37072365,,2026-08-04T15:40:44.863+02:00,1954,1954-01-01T00:00:00+01:00,1954-12-31T00:00:00+01:00
6147040,MDG_0000000001,COUNTRY,PNG,YEAR,WPR,Western Pacific,SEX,2001,SEX_MLE,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,58.8 [52.0-66.9],58.793515361,51.97414545,66.863805362,,2026-08-04T15:40:44.863+02:00,2001,2001-01-01T00:00:00+01:00,2001-12-31T00:00:00+01:00
6147433,MDG_0000000001,COUNTRY,TLS,YEAR,SEAR,South-East Asia,SEX,1986,SEX_BTSX,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,193.8 [167.0-226.1],193.801630665,166.968296655,226.104921668,,2026-08-04T15:40:44.863+02:00,1986,1986-01-01T00:00:00+01:00,1986-12-31T00:00:00+01:00
6147585,MDG_0000000001,COUNTRY,LSO,YEAR,AFR,Africa,SEX,1988,SEX_MLE,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,85.3 [75.8-95.9],85.332845406,75.808480446,95.92339983,,2026-08-04T15:40:44.863+02:00,1988,1988-01-01T00:00:00+01:00,1988-12-31T00:00:00+01:00
6147616,MDG_0000000001,COUNTRY,SOM,YEAR,EMR,Eastern Mediterranean,SEX,1983,SEX_BTSX,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,107.2 [78.9-147.9],107.156957124,78.863095949,147.921584887,,2026-08-04T15:40:44.863+02:00,1983,1983-01-01T00:00:00+01:00,1983-12-31T00:00:00+01:00
6147969,MDG_0000000001,COUNTRY,GHA,YEAR,AFR,Africa,SEX,1966,SEX_FMLE,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,109.2 [101.4-118.1],109.174489433,101.361954962,118.079855962,,2026-08-04T15:40:44.863+02:00,1966,1966-01-01T00:00:00+01:00,1966-12-31T00:00:00+01:00
6148061,MDG_0000000001,UNICEFREGION,UNICEFREGIONLAC,YEAR,,,SEX,2012,SEX_FMLE,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,15.0 [14.6-15.5],15.012830575,14.623900049,15.493421498,,2026-08-04T15:40:44.863+02:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
6148130,MDG_0000000001,UNSDGREGION,UNSDG_CENTRALASIASOUTHERNASIA,YEAR,,,SEX,1999,SEX_MLE,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,72.0 [70.1-74.0],71.991606908,70.104708198,74.012243487,,2026-08-04T15:40:44.863+02:00,1999,1999-01-01T00:00:00+01:00,1999-12-31T00:00:00+01:00
6148291,MDG_0000000001,COUNTRY,MLI,YEAR,AFR,Africa,SEX,1969,SEX_FMLE,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,181.0 [161.3-202.5],180.956760981,161.289683852,202.465274837,,2026-08-04T15:40:44.863+02:00,1969,1969-01-01T00:00:00+01:00,1969-12-31T00:00:00+01:00
6148799,MDG_0000000001,COUNTRY,MRT,YEAR,AFR,Africa,SEX,1957,SEX_BTSX,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,140.2 [120.8-163.7],140.152591276,120.787441909,163.743960276,,2026-08-04T15:40:44.863+02:00,1957,1957-01-01T00:00:00+01:00,1957-12-31T00:00:00+01:00
