Id,IndicatorCode,SpatialDimType,SpatialDim,TimeDimType,ParentLocationCode,ParentLocation,Dim1Type,TimeDim,Dim1,Dim2Type,Dim2,Dim3Type,Dim3,DataSourceDimType,DataSourceDim,Value,NumericValue,Low,High,Comments,Date,TimeDimensionValue,TimeDimensionBegin,TimeDimensionEnd
790488,MDG_0000000001,COUNTRY,EGY,YEAR,EMR,Eastern Mediterranean,SEX,2024,SEX_FMLE,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,19.2 [14.0-26.5],19.202151494,13.967487521,26.540073253,,2026-08-04T15:40:44.863+02:00,2024,2024-01-01T00:00:00+01:00,2024-12-31T00:00:00+01:00
790489,MDG_0000000001,COUNTRY,EGY,YEAR,EMR,Eastern Mediterranean,SEX,2024,SEX_MLE,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,22.3 [16.3-30.6],22.322402053,16.302717681,30.602893906,,2026-08-04T15:40:44.863+02:00,2024,2024-01-01T00:00:00+01:00,2024-12-31T00:00:00+01:00
790490,MDG_0000000001,REGION,EMR,YEAR,,,SEX,2024,SEX_BTSX,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,35.1 [30.9-41.5],35.064042562,30.89724106,41.54148234,,2026-08-04T15:40:44.863+02:00,2024,2024-01-01T00:00:00+01:00,2024-12-31T00:00:00+01:00
790491,MDG_0000000001,REGION,EMR,YEAR,,,SEX,2024,SEX_FMLE,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,31.5 [27.8-37.5],31.532377408,27.786229854,37.50532307,,2026-08-04T15:40:44.863+02:00,2024,2024-01-01T00:00:00+01:00,2024-12-31T00:00:00+01:00
790492,MDG_0000000001,REGION,EMR,YEAR,,,SEX,2024,SEX_MLE,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,38.4 [33.8-45.5],38.373672611,33.757027768,45.514289176,,2026-08-04T15:40:44.863+02:00,2024,2024-01-01T00:00:00+01:00,2024-12-31T00:00:00+01:00
790493,MDG_0000000001,COUNTRY,ERI,YEAR,AFR,Africa,SEX,2024,SEX_BTSX,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,24.7 [13.3-47.0],24.702392514,13.324675055,46.97840786,,2026-08-04T15:40:44.863+02:00,2024,2024-01-01T00:00:00+01:00,2024-12-31T00:00:00+01:00
790494,MDG_0000000001,COUNTRY,ERI,YEAR,AFR,Africa,SEX,2024,SEX_FMLE,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,21.3 [11.4-40.6],21.265425749,11.388919145,40.641627358,,2026-08-04T15:40:44.863+02:00,2024,2024-01-01T00:00:00+01:00,2024-12-31T00:00:00+01:00
790495,MDG_0000000001,COUNTRY,ERI,YEAR,AFR,Africa,SEX,2024,SEX_MLE,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,28.0 [15.1-53.6],28.038015813,15.070149365,53.570778359,,2026-08-04T15:40:44.863+02:00,2024,2024-01-01T00:00:00+01:00,2024-12-31T00:00:00+01:00
790496,MDG_0000000001,COUNTRY,ESP,YEAR,EUR,Europe,SEX,2024,SEX_BTSX,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,2.6 [2.5-2.8],2.621274391,2.472841495,2.781523372,,2026-08-04T15:40:44.863+02:00,2024,2024-01-01T00:00:00+01:00,2024-12-31T00:00:00+01:00
790497,MDG_0000000001,COUNTRY,ESP,YEAR,EUR,Europe,SEX,2024,SEX_FMLE,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,2.4 [2.2-2.6],2.384911236,2.232994515,2.550382588,,2026-08-04T15:40:44.863+02:00,2024,2024-01-01T00:00:00+01:00,2024-12-31T00:00:00+01:00
790498,MDG_0000000001,COUNTRY,ESP,YEAR,EUR,Europe,SEX,2024,SEX_MLE,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,2.8 [2.7-3.0],2.845580298,2.671128079,3.032194774,,2026-08-04T15:40:44.863+02:00,2024,2024-01-01T00:00:00+01:00,2024-12-31T00:00:00+01:00
790499,MDG_0000000001,COUNTRY,EST,YEAR,EUR,Europe,SEX,1958,SEX_BTSX,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,33.0 [28.8-37.8],32.977988823,28.827342898,37.760998671,,2026-08-04T15:40:44.863+02:00,1958,1958-01-01T00:00:00+01:00,1958-12-31T00:00:00+01:00
790500,MDG_0000000001,COUNTRY,EST,YEAR,EUR,Europe,SEX,1960,SEX_BTSX,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,29.0 [26.7-31.5],29.035982737,26.699362407,31.549094206,,2026-08-04T15:40:44.863+02:00,1960,1960-01-01T00:00:00+01:00,1960-12-31T00:00:00+01:00
790501,MDG_0000000001,COUNTRY,EST,YEAR,EUR,Europe,SEX,1962,SEX_BTSX,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,25.6 [24.0-27.2],25.577526461,24.039590438,27.228328064,,2026-08-04T15:40:44.863+02:00,1962,1962-01-01T00:00:00+01:00,1962-12-31T00:00:00+01:00
790502,MDG_0000000001,COUNTRY,EST,YEAR,EUR,Europe,SEX,1963,SEX_BTSX,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,24.1 [22.7-25.6],24.053130445,22.67825107,25.551662634,,2026-08-04T15:40:44.863+02:00,1963,1963-01-01T00:00:00+01:00,1963-12-31T00:00:00+01:00
790503,MDG_0000000001,COUNTRY,EST,YEAR,EUR,Europe,SEX,1964,SEX_BTSX,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,22.7 [21.4-24.0],22.679194289,21.415557557,24.034491444,,2026-08-04T15:40:44.863+02:00,1964,1964-01-01T00:00:00+01:00,1964-12-31T00:00:00+01:00
790504,MDG_0000000001,COUNTRY,EST,YEAR,EUR,Europe,SEX,1966,SEX_BTSX,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,20.4 [19.3-21.6],20.410664198,19.280676441,21.628166736,,2026-08-04T15:40:44.863+02:00,1966,1966-01-01T00:00:00+01:00,1966-12-31T00:00:00+01:00
790505,MDG_0000000001,COUNTRY,EST,YEAR,EUR,Europe,SEX,1971,SEX_BTSX,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,17.5 [16.5-18.5],17.517402202,16.545463401,18.538450001,,2026-08-04T15:40:44.863+02:00,1971,1971-01-01T00:00:00+01:00,1971-12-31T00:00:00+01:00
790506,MDG_0000000001,COUNTRY,EST,YEAR,EUR,Europe,SEX,1973,SEX_BTSX,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,17.2 [16.3-18.3],17.248024107,16.309870987,18.273722715,,2026-08-04T15:40:44.863+02:00,1973,1973-01-01T00:00:00+01:00,1973-12-31T00:00:00+01:00
790507,MDG_0000000001,COUNTRY,EST,YEAR,EUR,Europe,SEX,1974,SEX_BTSX,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,17.2 [16.3-18.3],17.242674391,16.314216163,18.261964137,,2026-08-04T15:40:44.863+02:00,1974,1974-01-01T00:00:00+01:00,1974-12-31T00:00:00+01:00
790508,MDG_0000000001,COUNTRY,EST,YEAR,EUR,Europe,SEX,1976,SEX_BTSX,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,17.3 [16.4-18.3],17.329454965,16.417217512,18.318760891,,2026-08-04T15:40:44.863+02:00,1976,1976-01-01T00:00:00+01:00,1976-12-31T00:00:00+01:00
790509,MDG_0000000001,COUNTRY,EST,YEAR,EUR,Europe,SEX,1977,SEX_BTSX,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,17.4 [16.5-18.3],17.366400492,16.464065543,18.328316646,,2026-08-04T15:40:44.863+02:00,1977,1977-01-01T00:00:00+01:00,1977-12-31T00:00:00+01:00
790510,MDG_0000000001,COUNTRY,EST,YEAR,EUR,Europe,SEX,2024,SEX_BTSX,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,1.5 [1.3-1.9],1.530300488,1.254539245,1.864780373,,2026-08-04T15:40:44.863+02:00,2024,2024-01-01T00:00:00+01:00,2024-12-31T00:00:00+01:00
790511,MDG_0000000001,COUNTRY,EST,YEAR,EUR,Europe,SEX,1958,SEX_FMLE,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,28.8 [24.9-33.4],28.824059931,24.938583296,33.377964917,,2026-08-04T15:40:44.863+02:00,1958,1958-01-01T00:00:00+01:00,1958-12-31T00:00:00+01:00
790512,MDG_0000000001,COUNTRY,EST,YEAR,EUR,Europe,SEX,1960,SEX_FMLE,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,25.3 [22.8-27.9],25.307633044,22.8497989,27.94528823,,2026-08-04T15:40:44.863+02:00,1960,1960-01-01T00:00:00+01:00,1960-12-31T00:00:00+01:00
790513,MDG_0000000001,COUNTRY,EST,YEAR,EUR,Europe,SEX,1962,SEX_FMLE,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,22.3 [20.5-24.1],22.250818919,20.453622628,24.148684029,,2026-08-04T15:40:44.863+02:00,1962,1962-01-01T00:00:00+01:00,1962-12-31T00:00:00+01:00
790514,MDG_0000000001,COUNTRY,EST,YEAR,EUR,Europe,SEX,1963,SEX_FMLE,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,20.9 [19.3-22.6],20.906378835,19.287777114,22.625693108,,2026-08-04T15:40:44.863+02:00,1963,1963-01-01T00:00:00+01:00,1963-12-31T00:00:00+01:00
790515,MDG_0000000001,COUNTRY,EST,YEAR,EUR,Europe,SEX,1964,SEX_FMLE,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,19.7 [18.2-21.3],19.689743523,18.183673424,21.303742331,,2026-08-04T15:40:44.863+02:00,1964,1964-01-01T00:00:00+01:00,1964-12-31T00:00:00+01:00
790516,MDG_0000000001,COUNTRY,EST,YEAR,EUR,Europe,SEX,1966,SEX_FMLE,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,17.7 [16.4-19.1],17.687050428,16.377503395,19.107051095,,2026-08-04T15:40:44.863+02:00,1966,1966-01-01T00:00:00+01:00,1966-12-31T00:00:00+01:00
790517,MDG_0000000001,COUNTRY,EST,YEAR,EUR,Europe,SEX,1971,SEX_FMLE,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,15.1 [14.1-16.3],15.135549201,14.060880567,16.292646874,,2026-08-04T15:40:44.863+02:00,1971,1971-01-01T00:00:00+01:00,1971-12-31T00:00:00+01:00
790518,MDG_0000000001,COUNTRY,EST,YEAR,EUR,Europe,SEX,1973,SEX_FMLE,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,14.9 [13.9-16.0],14.893086731,13.851648943,16.03812422,,2026-08-04T15:40:44.863+02:00,1973,1973-01-01T00:00:00+01:00,1973-12-31T00:00:00+01:00
790519,MDG_0000000001,COUNTRY,EST,YEAR,EUR,Europe,SEX,1974,SEX_FMLE,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,14.9 [13.8-16.0],14.882051386,13.84909887,16.008221318,,2026-08-04T15:40:44.863+02:00,1974,1974-01-01T00:00:00+01:00,1974-12-31T00:00:00+01:00
790520,MDG_0000000001,COUNTRY,EST,YEAR,EUR,Europe,SEX,1976,SEX_FMLE,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,14.9 [13.9-16.0],14.938670128,13.926381585,16.038161851,,2026-08-04T15:40:44.863+02:00,1976,1976-01-01T00:00:00+01:00,1976-12-31T00:00:00+01:00
790521,MDG_0000000001,COUNTRY,EST,YEAR,EUR,Europe,SEX,1977,SEX_FMLE,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,14.9 [14.0-16.0],14.948614591,13.979084503,16.020219264,,2026-08-04T15:40:44.863+02:00,1977,1977-01-01T00:00:00+01:00,1977-12-31T00:00:00+01:00
790522,MDG_0000000001,COUNTRY,EST,YEAR,EUR,Europe,SEX,2024,SEX_FMLE,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,1.4 [1.1-1.7],1.372615406,1.114702093,1.680840946,,2026-08-04T15:40:44.863+02:00,2024,2024-01-01T00:00:00+01:00,2024-12-31T00:00:00+01:00
790523,MDG_0000000001,COUNTRY,EST,YEAR,EUR,Europe,SEX,1958,SEX_MLE,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,36.9 [32.1-42.5],36.94561447,32.086667383,42.510802411,,2026-08-04T15:40:44.863+02:00,1958,1958-01-01T00:00:00+01:00,1958-12-31T00:00:00+01:00
790524,MDG_0000000001,COUNTRY,EST,YEAR,EUR,Europe,SEX,1960,SEX_MLE,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,32.6 [29.6-35.8],32.563430044,29.637824906,35.775713631,,2026-08-04T15:40:44.863+02:00,1960,1960-01-01T00:00:00+01:00,1960-12-31T00:00:00+01:00
790525,MDG_0000000001,COUNTRY,EST,YEAR,EUR,Europe,SEX,1962,SEX_MLE,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,28.7 [26.7-31.0],28.730917526,26.687720424,30.958568582,,2026-08-04T15:40:44.863+02:00,1962,1962-01-01T00:00:00+01:00,1962-12-31T00:00:00+01:00
790526,MDG_0000000001,COUNTRY,EST,YEAR,EUR,Europe,SEX,1963,SEX_MLE,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,27.1 [25.2-29.1],27.050078211,25.19007842,29.080640874,,2026-08-04T15:40:44.863+02:00,1963,1963-01-01T00:00:00+01:00,1963-12-31T00:00:00+01:00
790527,MDG_0000000001,COUNTRY,EST,YEAR,EUR,Europe,SEX,1964,SEX_MLE,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,25.5 [23.8-27.4],25.513687673,23.784492035,27.399207602,,2026-08-04T15:40:44.863+02:00,1964,1964-01-01T00:00:00+01:00,1964-12-31T00:00:00+01:00
790528,MDG_0000000001,COUNTRY,EST,YEAR,EUR,Europe,SEX,1966,SEX_MLE,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,23.0 [21.4-24.6],22.996113642,21.439714849,24.646069668,,2026-08-04T15:40:44.863+02:00,1966,1966-01-01T00:00:00+01:00,1966-12-31T00:00:00+01:00
790529,MDG_0000000001,COUNTRY,EST,YEAR,EUR,Europe,SEX,1971,SEX_MLE,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,19.8 [18.5-21.1],19.778633256,18.504816102,21.130188985,,2026-08-04T15:40:44.863+02:00,1971,1971-01-01T00:00:00+01:00,1971-12-31T00:00:00+01:00
790530,MDG_0000000001,COUNTRY,EST,YEAR,EUR,Europe,SEX,1973,SEX_MLE,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,19.5 [18.3-20.8],19.509350203,18.259303558,20.815909514,,2026-08-04T15:40:44.863+02:00,1973,1973-01-01T00:00:00+01:00,1973-12-31T00:00:00+01:00
790531,MDG_0000000001,COUNTRY,EST,YEAR,EUR,Europe,SEX,1974,SEX_MLE,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,19.5 [18.3-20.8],19.492668405,18.282876327,20.799953583,,2026-08-04T15:40:44.863+02:00,1974,1974-01-01T00:00:00+01:00,1974-12-31T00:00:00+01:00
790532,MDG_0000000001,COUNTRY,EST,YEAR,EUR,Europe,SEX,1976,SEX_MLE,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,19.6 [18.4-20.9],19.613719352,18.43114996,20.867100675,,2026-08-04T15:40:44.863+02:00,1976,1976-01-01T00:00:00+01:00,1976-12-31T00:00:00+01:00
790533,MDG_0000000001,COUNTRY,EST,YEAR,EUR,Europe,SEX,1977,SEX_MLE,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,19.7 [18.5-20.9],19.659199089,18.525007525,20.868521233,,2026-08-04T15:40:44.863+02:00,1977,1977-01-01T00:00:00+01:00,1977-12-31T00:00:00+01:00
790534,MDG_0000000001,COUNTRY,EST,YEAR,EUR,Europe,SEX,2024,SEX_MLE,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,1.7 [1.4-2.1],1.677658984,1.373278154,2.05594596,,2026-08-04T15:40:44.863+02:00,2024,2024-01-01T00:00:00+01:00,2024-12-31T00:00:00+01:00
790535,MDG_0000000001,COUNTRY,ETH,YEAR,AFR,Africa,SEX,2024,SEX_BTSX,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,34.5 [24.3-49.1],34.490841155,24.289246438,49.111719814,,2026-08-04T15:40:44.863+02:00,2024,2024-01-01T00:00:00+01:00,2024-12-31T00:00:00+01:00
790536,MDG_0000000001,COUNTRY,ETH,YEAR,AFR,Africa,SEX,2024,SEX_FMLE,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,29.1 [20.4-41.6],29.063143399,20.365203829,41.639564014,,2026-08-04T15:40:44.863+02:00,2024,2024-01-01T00:00:00+01:00,2024-12-31T00:00:00+01:00
790537,MDG_0000000001,COUNTRY,ETH,YEAR,AFR,Africa,SEX,2024,SEX_MLE,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,39.6 [27.7-56.5],39.581224392,27.692737157,56.513666459,,2026-08-04T15:40:44.863+02:00,2024,2024-01-01T00:00:00+01:00,2024-12-31T00:00:00+01:00
790538,MDG_0000000001,REGION,EUR,YEAR,,,SEX,2024,SEX_BTSX,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,6.5 [6.2-7.1],6.520888081,6.185846604,7.098585143,,2026-08-04T15:40:44.863+02:00,2024,2024-01-01T00:00:00+01:00,2024-12-31T00:00:00+01:00
790539,MDG_0000000001,REGION,EUR,YEAR,,,SEX,2024,SEX_FMLE,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,5.8 [5.5-6.3],5.789070493,5.485699746,6.290073232,,2026-08-04T15:40:44.863+02:00,2024,2024-01-01T00:00:00+01:00,2024-12-31T00:00:00+01:00
790540,MDG_0000000001,REGION,EUR,YEAR,,,SEX,2024,SEX_MLE,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,7.2 [6.8-7.9],7.226440599,6.83899974,7.880847272,,2026-08-04T15:40:44.863+02:00,2024,2024-01-01T00:00:00+01:00,2024-12-31T00:00:00+01:00
790541,MDG_0000000001,COUNTRY,FIN,YEAR,EUR,Europe,SEX,2024,SEX_BTSX,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,1.9 [1.7-2.1],1.871788218,1.694646886,2.074610554,,2026-08-04T15:40:44.863+02:00,2024,2024-01-01T00:00:00+01:00,2024-12-31T00:00:00+01:00
790542,MDG_0000000001,COUNTRY,FIN,YEAR,EUR,Europe,SEX,2024,SEX_FMLE,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,1.7 [1.5-1.9],1.722237468,1.547267713,1.928668786,,2026-08-04T15:40:44.863+02:00,2024,2024-01-01T00:00:00+01:00,2024-12-31T00:00:00+01:00
790543,MDG_0000000001,COUNTRY,FIN,YEAR,EUR,Europe,SEX,2024,SEX_MLE,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,2.0 [1.8-2.2],2.014150704,1.808995589,2.238886807,,2026-08-04T15:40:44.863+02:00,2024,2024-01-01T00:00:00+01:00,2024-12-31T00:00:00+01:00
790544,MDG_0000000001,COUNTRY,FJI,YEAR,WPR,Western Pacific,SEX,2024,SEX_BTSX,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,23.5 [19.1-28.9],23.516850965,19.079870595,28.898337478,,2026-08-04T15:40:44.863+02:00,2024,2024-01-01T00:00:00+01:00,2024-12-31T00:00:00+01:00
790545,MDG_0000000001,COUNTRY,FJI,YEAR,WPR,Western Pacific,SEX,2024,SEX_FMLE,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,21.1 [17.1-26.1],21.076686653,17.055137013,26.081879712,,2026-08-04T15:40:44.863+02:00,2024,2024-01-01T00:00:00+01:00,2024-12-31T00:00:00+01:00
790546,MDG_0000000001,COUNTRY,FJI,YEAR,WPR,Western Pacific,SEX,2024,SEX_MLE,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,25.8 [20.9-31.8],25.790205509,20.897647581,31.820268287,,2026-08-04T15:40:44.863+02:00,2024,2024-01-01T00:00:00+01:00,2024-12-31T00:00:00+01:00
790547,MDG_0000000001,COUNTRY,FRA,YEAR,EUR,Europe,SEX,2024,SEX_BTSX,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,3.4 [3.3-3.6],3.430263405,3.264201964,3.615349734,,2026-08-04T15:40:44.863+02:00,2024,2024-01-01T00:00:00+01:00,2024-12-31T00:00:00+01:00
790548,MDG_0000000001,COUNTRY,FRA,YEAR,EUR,Europe,SEX,2024,SEX_FMLE,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,3.1 [3.0-3.3],3.135471464,2.970032886,3.321435472,,2026-08-04T15:40:44.863+02:00,2024,2024-01-01T00:00:00+01:00,2024-12-31T00:00:00+01:00
790549,MDG_0000000001,COUNTRY,FRA,YEAR,EUR,Europe,SEX,2024,SEX_MLE,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,3.7 [3.5-3.9],3.708513157,3.515724699,3.923802358,,2026-08-04T15:40:44.863+02:00,2024,2024-01-01T00:00:00+01:00,2024-12-31T00:00:00+01:00
790550,MDG_0000000001,COUNTRY,FSM,YEAR,WPR,Western Pacific,SEX,2024,SEX_BTSX,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,20.3 [8.9-46.5],20.303244453,8.894724595,46.526617446,,2026-08-04T15:40:44.863+02:00,2024,2024-01-01T00:00:00+01:00,2024-12-31T00:00:00+01:00
790551,MDG_0000000001,COUNTRY,FSM,YEAR,WPR,Western Pacific,SEX,2024,SEX_FMLE,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,17.6 [7.7-40.4],17.611489162,7.687774016,40.373930618,,2026-08-04T15:40:44.863+02:00,2024,2024-01-01T00:00:00+01:00,2024-12-31T00:00:00+01:00
790552,MDG_0000000001,COUNTRY,FSM,YEAR,WPR,Western Pacific,SEX,2024,SEX_MLE,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,22.9 [10.0-52.4],22.910139889,9.99438051,52.400164647,,2026-08-04T15:40:44.863+02:00,2024,2024-01-01T00:00:00+01:00,2024-12-31T00:00:00+01:00
790553,MDG_0000000001,COUNTRY,GAB,YEAR,AFR,Africa,SEX,2024,SEX_BTSX,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,25.9 [17.9-38.9],25.933805052,17.887945786,38.862369484,,2026-08-04T15:40:44.863+02:00,2024,2024-01-01T00:00:00+01:00,2024-12-31T00:00:00+01:00
790554,MDG_0000000001,COUNTRY,GAB,YEAR,AFR,Africa,SEX,2024,SEX_FMLE,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,22.7 [15.5-34.0],22.668296292,15.481102267,33.951445646,,2026-08-04T15:40:44.863+02:00,2024,2024-01-01T00:00:00+01:00,2024-12-31T00:00:00+01:00
790555,MDG_0000000001,COUNTRY,GAB,YEAR,AFR,Africa,SEX,2024,SEX_MLE,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,29.1 [20.0-43.7],29.084292225,19.976465871,43.671558133,,2026-08-04T15:40:44.863+02:00,2024,2024-01-01T00:00:00+01:00,2024-12-31T00:00:00+01:00
790556,MDG_0000000001,COUNTRY,GBR,YEAR,EUR,Europe,SEX,2024,SEX_BTSX,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,4.1 [3.9-4.4],4.134237771,3.9299798,4.360655407,,2026-08-04T15:40:44.863+02:00,2024,2024-01-01T00:00:00+01:00,2024-12-31T00:00:00+01:00
790557,MDG_0000000001,COUNTRY,GBR,YEAR,EUR,Europe,SEX,2024,SEX_FMLE,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,3.7 [3.5-3.9],3.664493584,3.459792133,3.887616238,,2026-08-04T15:40:44.863+02:00,2024,2024-01-01T00:00:00+01:00,2024-12-31T00:00:00+01:00
790558,MDG_0000000001,COUNTRY,GBR,YEAR,EUR,Europe,SEX,2024,SEX_MLE,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,4.6 [4.3-4.8],4.581401605,4.340035531,4.846558222,,2026-08-04T15:40:44.863+02:00,2024,2024-01-01T00:00:00+01:00,2024-12-31T00:00:00+01:00
790559,MDG_0000000001,COUNTRY,GEO,YEAR,EUR,Europe,SEX,2024,SEX_BTSX,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,7.5 [7.0-7.9],7.454110158,6.998586406,7.937158871,,2026-08-04T15:40:44.863+02:00,2024,2024-01-01T00:00:00+01:00,2024-12-31T00:00:00+01:00
790560,MDG_0000000001,COUNTRY,GEO,YEAR,EUR,Europe,SEX,2024,SEX_FMLE,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,6.8 [6.3-7.3],6.754106616,6.254620667,7.282075637,,2026-08-04T15:40:44.863+02:00,2024,2024-01-01T00:00:00+01:00,2024-12-31T00:00:00+01:00
790561,MDG_0000000001,COUNTRY,GEO,YEAR,EUR,Europe,SEX,2024,SEX_MLE,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,8.1 [7.6-8.7],8.12231076,7.557298478,8.732573978,,2026-08-04T15:40:44.863+02:00,2024,2024-01-01T00:00:00+01:00,2024-12-31T00:00:00+01:00
790562,MDG_0000000001,COUNTRY,GHA,YEAR,AFR,Africa,SEX,2024,SEX_BTSX,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,27.5 [21.2-35.8],27.516529706,21.167127404,35.787702082,,2026-08-04T15:40:44.863+02:00,2024,2024-01-01T00:00:00+01:00,2024-12-31T00:00:00+01:00
790563,MDG_0000000001,COUNTRY,GHA,YEAR,AFR,Africa,SEX,2024,SEX_FMLE,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,24.1 [18.5-31.5],24.139595416,18.480178377,31.506730111,,2026-08-04T15:40:44.863+02:00,2024,2024-01-01T00:00:00+01:00,2024-12-31T00:00:00+01:00
790564,MDG_0000000001,COUNTRY,GHA,YEAR,AFR,Africa,SEX,2024,SEX_MLE,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,30.7 [23.6-40.0],30.702223225,23.570019069,39.976058814,,2026-08-04T15:40:44.863+02:00,2024,2024-01-01T00:00:00+01:00,2024-12-31T00:00:00+01:00
790565,MDG_0000000001,COUNTRY,GIN,YEAR,AFR,Africa,SEX,2024,SEX_BTSX,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,59.8 [44.7-80.8],59.818905995,44.687897082,80.782828812,,2026-08-04T15:40:44.863+02:00,2024,2024-01-01T00:00:00+01:00,2024-12-31T00:00:00+01:00
790566,MDG_0000000001,COUNTRY,GIN,YEAR,AFR,Africa,SEX,2024,SEX_FMLE,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,53.2 [39.5-72.1],53.183469874,39.472740053,72.102183689,,2026-08-04T15:40:44.863+02:00,2024,2024-01-01T00:00:00+01:00,2024-12-31T00:00:00+01:00
790567,MDG_0000000001,COUNTRY,GIN,YEAR,AFR,Africa,SEX,2024,SEX_MLE,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,66.0 [49.5-89.6],66.043225305,49.521579474,89.595896335,,2026-08-04T15:40:44.863+02:00,2024,2024-01-01T00:00:00+01:00,2024-12-31T00:00:00+01:00
790568,MDG_0000000001,GLOBAL,GLOBAL,YEAR,,,SEX,2024,SEX_BTSX,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,27.7 [26.8-29.6],27.67946456,26.767703439,29.598971452,,2026-08-04T15:40:44.863+02:00,2024,2024-01-01T00:00:00+01:00,2024-12-31T00:00:00+01:00
790569,MDG_0000000001,GLOBAL,GLOBAL,YEAR,,,SEX,2024,SEX_FMLE,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,25.3 [24.4-27.1],25.269483898,24.418633976,27.06082213,,2026-08-04T15:40:44.863+02:00,2024,2024-01-01T00:00:00+01:00,2024-12-31T00:00:00+01:00
